Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202410616,0;2024-04-25;10:08:00;COM VÍTIMA;FINALIZADA;ZUMBI;AV ENGENHEIRO ABDIAS DE CARVALHO;50;;PROX AO BIG CAR  //  EM FRENTE AO CID EXPANSÃO VEICULAR / SENTIDO INTERIOR;ZUMBI;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410630,0;2024-04-25;11:42:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DO RIACHUELO;819;;AO LADO DO HOSPITAL DO EXERCITO  ( RUA QUE VAI DAR POR TRÁS  DA FACULDADE DE DIREITO );BOA VISTA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410632,0;2024-04-25;12:20:00;COM VÍTIMA;FINALIZADA;CIDADE UNIVERSITARIA;AV PROFESSOR ARTUR DE SA;;;SAIDA DO HOSPITAL DAS CLINICAS;CIDADE UNIVERSITARIA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410636,0;2024-04-25;12:42:00;COM VÍTIMA;FINALIZADA;PONTO DE PARADA;AV PROFESSOR JOSE DOS ANJOS;1;;PERTO DA  OFICINA DINIZ // SENTIDO PEIXINHOS  // PROX AO ESTADIO DO ARRUDA;PONTO DE PARADA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410637,0;2024-04-25;12:51:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;PTE SEIS DE MARCO;;RUA DR JOSE MARIANO;;BOA VISTA;209,0;SUBURBIO;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410642,0;2024-04-25;02:17:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA JERONIMO VILELA;373;;E/F  A PADARIA SANTO ANTONIO;CAMPO GRANDE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410649,0;2024-04-25;03:07:00;COM VÍTIMA;CANCELADA;AREIAS;AV RECIFE;;;EM FRENTE AO HOSPITAL EDUARDO CAMPOS;AREIAS;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410654,0;2024-04-25;03:30:00;COM VÍTIMA;CANCELADA;IBURA;RUA EXP FRANCISCO VITORIANO;;;E/F AO SUPERMERCADO TREVO;IBURA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410658,0;2024-04-25;03:59:00;COM VÍTIMA;DUPLICIDADE;SAO JOSE;RUA DO FORTE;;;EM FRENTE A CAPITANIA DOS PORTOS  E AO LADO DO VIADUTO DA CINCO PONTOS;SAO JOSE;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410659,0;2024-04-25;04:01:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DO FORTE;376;;PROX AO GRANDE RECIFE;SAO JOSE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410662,0;2024-04-25;05:10:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;1176;;PROX AO CONSELHO TUTELAR E O EDF JENIPABU;IPUTINGA;;;COLISÃO FRONTAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410675,0;2024-04-25;06:40:00;COM VÍTIMA;FINALIZADA;IBURA;RUA MOZART SIQUEIRA;76;;PROX A AV RIO LARGO E BIGODE LANCHES IBURA DE CIMA;IBURA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410679,0;2024-04-25;06:56:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;AV BEBERIBE;;;EM FRENTE A AUTO ESCOLA PILOTO;AGUA FRIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410684,0;2024-04-25;07:47:00;COM VÍTIMA;DUPLICIDADE;IBURA;RUA MOZART SIQUEIRA;;AV RIO LARGO;BIGODE LANCHONETE;IBURA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410692,0;2024-04-25;10:45:00;COM VÍTIMA;FINALIZADA;BEBERIBE;AV BEBERIBE;;;POSTO SHELL, APOS O REI DO ARRUMADINHO;BEBERIBE;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410726,0;2024-04-26;08:07:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;EM CIMA DO VIADUTO;BOA VIAGEM;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410727,0;2024-04-26;08:10:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;APOS O SEMAFOTRO 234;CAXANGA;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410729,0;2024-04-26;08:22:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA COSME VIANA;1;;EM FRENTE A TUPAN;AFOGADOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410754,0;2024-04-26;11:31:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;.EM FRENTE O POSTO MIXELL EO GERALDAO;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410755,0;2024-04-26;11:38:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;;;PROX AO ATACADO DA CONSTRUÇÃO NA DESCIDA DA PONTE DO PINA;PINA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410759,0;2024-04-26;12:21:00;SEM VÍTIMA;CANCELADA;IBURA;AV SANTOS;80;;E/F AO LAVAJATO   PROX A ESCOLA CRITIANO CORDEIRO;IBURA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410761,0;2024-04-26;12:35:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;EST DE BELEM;;;EM FRENTE AO RESTAURANTE VA LONG;ENCRUZILHADA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410776,0;2024-04-26;02:49:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;8779;;E/F A PRAÇA DO DERBY  S/T BOA VIAGEM;DERBY;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410785,0;2024-04-26;03:54:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;12257;;E/F AO ARMAZEM CORAL;CASA AMARELA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410796,0;2024-04-26;05:29:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ENCANAMENTO;1270;;PROX ACADEMIA ESPAÇO 10;CASA AMARELA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410799,0;2024-04-26;05:50:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PROFESSOR MARIO CASTRO;222;;PROX AO A ESOLA DE ROCK SCOLL OF ROCK;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410803,0;2024-04-26;06:20:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;;AV FLOR DE SANTANA;PROX A FARMACIA PAGUE MENOS;CASA FORTE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410834,0;2024-04-27;07:25:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;;RUA JOSE OSORIO;EM FRENTE AO MERCADO PIBLICO DA MADALENA;MADALENA;179,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202410845,0;2024-04-27;09:38:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA BENFICA;968;;PRÓX AO ANTIGO ASSAÍ (  ANTIGO EXTRA );MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410848,0;2024-04-27;10:20:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4555;;EM FRENTE A TOYOTA, SENT. CIDADE;IMBIRIBEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410859,0;2024-04-27;11:51:00;COM VÍTIMA;CANCELADA;JORDAO;AV MARIA IRENE;;;JORDAO BAIXO, PROX. A SORVETERIA JORDAO;JORDAO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410863,0;2024-04-27;12:30:00;COM VÍTIMA;FINALIZADA;AREIAS;RUA DONA ANA AURORA;297;;INDO OELA JOSÉ RUFINO, PRÓX AO ARMAZÉM, EM FRENTE A LOJA AMERICANAS;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410878,0;2024-04-27;02:20:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA OLIVEIRA FONSECA;159;;PROX AO RESTAURANTE QUINTAL;CAMPO GRANDE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410882,0;2024-04-27;02:37:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA ACADEMICO HELIO RAMOS;269;RUA JOAO FRANCISCO LISBOA;PROX A UNIVERSIDADE FEDERAL DE PERNAMBUCO;VARZEA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410891,0;2024-04-27;04:05:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DOS NAVEGANTES;1737;RUA DONA BENVINDA DE FARIAS;EDF MARIA NORMA;BOA VIAGEM;;;COLISÃO FRONTAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410910,0;2024-04-27;10:23:00;SEM VÍTIMA;FINALIZADA;COQUEIRAL;RUA DA CUSTODIA;94;;PRÓXIMO A BARBEARIA DO ISAC;COQUEIRAL;;SUBURBIO;COLISÃO LATERAL;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410913,0;2024-04-28;12:15:00;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA COUTO MAGALHAES;;RUA MEM DE SA;;ENCRUZILHADA;;;COLISÃO FRONTAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410941,0;2024-04-28;09:40:00;COM VÍTIMA;FINALIZADA;JORDAO;AV CENTENARIO ALBERTO SANTOS DUMONT;;;NA DESCIDA DO TUNEL / PROX A BASE AEREA;JORDAO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410949,0;2024-04-28;12:00:00;COM VÍTIMA;FINALIZADA;ESTANCIA;AV RECIFE;;;PROX A PICANHA REAL  E HOTEL ESTORIL;ESTANCIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410954,0;2024-04-28;01:06:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;;;PROX A FARMACIA PAGUE MENOS , PROX A NOVA AUTOMOTIVA;AREIAS;;;COLISÃO TRASEIRA;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410960,0;2024-04-28;03:24:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA JOAO CARDOSO AIRES;531;AV VINTE DE JANEIRO;ESCOLA LAR E LER;BOA VIAGEM;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410968,0;2024-04-28;07:54:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA ZEFERINO AGRA;;;PROXIMO DA ACADEMIA HI E DA IGREJA SANTO ANTONIO;ARRUDA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202410970,0;2024-04-29;12:20:00;SEM VÍTIMA;FINALIZADA;ARRUDA;RUA DO MACHADO;682;;;ARRUDA;;;COLISÃO FRONTAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202410972,0;2024-04-29;03:20:00;VÍTIMA FATAL;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;175;;PADARIA DIPLOMATA;BOA VIAGEM;;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;;;;;;;;;;;;;
202411004,0;2024-04-29;07:52:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;EMBAIXO DO VIADUTO ENGENHEIRO ROBERTO PEREIRA DE CARVALHO, NA CURVA AO LADO DO SHOPPING TACARUNA;SANTO AMARO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411014,0;2024-04-29;08:25:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA CAMBORIU;328;;NO ALTO DO EUCALIPTO ( APÓS A BARRACA DO LOY ) , NA RUA DO POSTO DE SAUDE DO ALTO DO EUCALIPTO;VASCO DA GAMA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411020,0;2024-04-29;09:44:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA IMPERIAL;;;EM FRENTE A ESTAÇÃO LARGO DA PAZ;AFOGADOS;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202411030,0;2024-04-29;10:38:00;COM VÍTIMA;FINALIZADA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;;;PX FARMACIA INDEPENDETE//;MUSTARDINHA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411043,0;2024-04-29;01:54:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE AO GERALDÃO;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411048,0;2024-04-29;02:33:00;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;1091;;ENTRE A PONTE DA CAPUNGA / FRENTE AO EDIFICIO BARÃO DA TORRE / PROX AO COLEGIO EQUIPE;MADALENA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411059,0;2024-04-29;04:09:00;COM VÍTIMA;FINALIZADA;TEJIPIO;RUA FALCAO DE LACERDA;348;;E/F AO CARTORIO;TEJIPIO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411064,0;2024-04-29;05:20:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;;;PROX A ACADEMIA DA SAUDE E PRAÇA DA MACAXEIRA;MACAXEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411068,0;2024-04-29;05:35:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;EST DE BELEM;;;ERM FRENTE AO RESTAURANTE SETIMA ARTE E PROX AO RESTAURANTE PASSIRA;CAMPO GRANDE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411072,0;2024-04-29;06:15:00;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;1118;;EM FRENTE A CUNHA PNEUS / E PROX AO MERCADINHO PROGRESSO;AFOGADOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411083,0;2024-04-29;08:24:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA SAO MATEUS;;AV MAURICIO DE NASSAU;PROX A DROGASIL;IPUTINGA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411084,0;2024-04-29;08:29:00;COM VÍTIMA;FINALIZADA;CABANGA;VIADUTO CAPITAO TEMUDO;;;SOBRE O VIADUTO SENTIDO BOA VIAGEM;CABANGA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202411091,0;2024-04-30;12:29:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DA CONCORDIA;;RUA DO PEIXOTO;EM FRENTE A CAMPOS FRIO;SAO JOSE;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;3,0;0,0;;;;;;;;;;;;;
202411114,0;2024-04-30;07:08:00;COM VÍTIMA;FINALIZADA;DOIS UNIDOS;RUA ELADIO CAMBOIM;3;;PROX. A IGREJA ASSEMBLEIA DE DEUS E MERCADINHO DO MATUTO, NA DESCIDA DA LADEIRA MILAGROSA;DOIS UNIDOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411118,0;2024-04-30;07:33:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;;;AO LADO DO POSTO DE GASOLINA SETTA;MADALENA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411122,0;2024-04-30;07:50:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;3328;;PROX AO POSTO DE COMBUTIVEL SHELL , SENTIDO AEROPORTO;IPSEP;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411134,0;2024-04-30;09:02:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DOS NAVEGANTES;2350;;EM FRENTE AO EDF. LUIZ INÁCIO;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411137,0;2024-04-30;09:24:00;COM VÍTIMA;FINALIZADA;IBURA;RUA RIO XINGU;875;;PROX. A CASA LOTERICA E MERCADINHO DO MAURICIO;IBURA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411138,0;2024-04-30;09:30:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DA CONCORDIA;;;AO LADO DA CONCESSIONARIA YAMAHA;SAO JOSE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411148,0;2024-04-30;10:21:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA PROFESSOR JOSE CALAZANS;377;;;MADALENA;;SUBURBIO;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202411163,0;2024-04-30;11:37:00;COM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;;;PROX. AO MERCADO RECIBOM;TORRE;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411172,0;2024-04-30;12:51:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE DE HOLANDA;;;PRAÇA DA TORRE  PROX A IGREJA DA TORRE;TORRE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411173,0;2024-04-30;01:16:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA MANDACARU;144;;PROX AO COLEGIO ALFA ORQUIDES;APIPUCOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411174,0;2024-04-30;01:22:00;SEM VÍTIMA;FINALIZADA;SANTO ANTONIO;AV MARTINS DE BARROS;451;;PTE. CDE. MAURICIO DE NASSAU;SANTO ANTONIO;194,0;SUBURBIO;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202411178,0;2024-04-30;02:10:00;COM VÍTIMA;FINALIZADA;PINA;PTE AGAMENON MAGALHAES;;;EM CIMA DA PONTE DO PINA;PINA;;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411179,0;2024-04-30;02:14:00;SEM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;E/F AO GOLF COUNTRY  CLUB  S/T  SUB;CAXANGA;;;COLISÃO TRASEIRA;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202411184,0;2024-04-30;02:47:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;4988;;EM FRENTE A PRACINHA DE BOA VIAGEM;BOA VIAGEM;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411185,0;2024-04-30;02:48:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;SUBIDA DO ELEVADO SENTIDO CENTRO;CAXANGA;;;COLISÃO;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411188,0;2024-04-30;03:09:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;2094;;EM FRENTE AO ARCOMIX;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411190,0;2024-04-30;03:22:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;2462;;PROX AO SICRED E A ADRIANA LOPES DESIGNER;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411205,0;2024-04-30;06:52:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA PEDRO AFONSO;;;POR TRÁS DO CEMITERIO DE SANTO AMARO;SANTO AMARO;;CIDADE;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202411206,0;2024-04-30;06:57:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV DOM JOAO VI;;;LADO OPOSTO AO SHOPPING RECIFE;BOA VIAGEM;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202411212,0;2024-04-30;09:58:00;COM VÍTIMA;FINALIZADA;IBURA;AV PERNAMBUCO;44;;APÓS A LADEIRA DO IBURA SENTIDO A UR03;IBURA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411217,0;2024-05-01;06:01:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;;RUA RIO TAPAJOS;POSTO DE COMBUSTIVEL BR - SENTIDO CAXANGÁ;AREIAS;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411230,0;2024-05-01;12:25:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1631;;PROX A LOJA CRESCI E PERDI , APÓS A PRAÇA DE CASA FORTE;CASA FORTE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202411232,0;2024-05-01;01:02:00;COM VÍTIMA;FINALIZADA;SANTANA;RUA NESTOR SILVA;196;;PROX AO PARQUE SANTANA E AO ANTIGO BOMPREÇO;SANTANA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
